""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000041632"	4508.73053858797	0.378260870572695	0.418554199731688	0.903732111194146	0.366137467670015	0.61370017736735
"ENSMUSG00000020477"	4765.47138008377	0.660371099809802	0.40517986277028	1.62982211232004	0.10313909893217	0.307110112424094
"ENSMUSG00000014551"	2236.19316518236	0.336842281730004	0.224635389949816	1.49950674203764	0.133742220982958	0.355145756864041
"ENSMUSG00000032459"	701.454825503834	-0.440936736747918	0.352767632915703	-1.24993535575664	0.211323162711654	0.456982965738732
"ENSMUSG00000023723"	1538.78625275083	0.0870870781627146	0.263903732361974	0.329995629024544	0.741403264836043	0.873689191734315
"ENSMUSG00000054312"	1078.79783214671	-0.200201028332221	0.254171075778017	-0.787662513208498	0.430894138230019	0.664262741456621
"ENSMUSG00000035285"	26.1352072460538	-0.3836996386423	0.741386083956608	-0.517543621259497	0.604776726456522	0.792796625733273
"ENSMUSG00000027185"	3609.97480736329	-0.449121935568647	0.229394386349478	-1.95785931258326	0.0502465233318578	0.202861526642357
"ENSMUSG00000038884"	422.45884249173	-2.07566769299703	0.431083268129889	-4.81500407566646	1.4719688586725e-06	0.000160589969028842
"ENSMUSG00000031613"	857.530903031515	-2.07683453324059	2.01500662356442	-1.03068372528067	0.302689159122735	0.555687251984736
"ENSMUSG00000075140"	214.287279153342	-9.94486427186455	1.54746500761163	-6.42655195623038	1.30530820856728e-10	5.57729190671718e-08
"ENSMUSG00000022450"	1212.82668011152	-0.181794011157697	0.240003466039073	-0.757464107322936	0.448771861577831	0.679162610664128
"ENSMUSG00000041881"	12411.921942492	1.02768285830525	0.337045446864309	3.04909283856602	0.00229533537081582	0.0317222360052911
"ENSMUSG00000029632"	6802.17524446405	0.681657572969908	0.470407867225472	1.44907774818991	0.147315871403097	0.375167671179211
"ENSMUSG00000023089"	1210.33413367902	0.15818907383909	0.382797081891344	0.413245244863156	0.679426942154236	0.837610566337817
"ENSMUSG00000014294"	3455.5218887176	0.957146065609102	0.420369257177049	2.27691737506384	0.022791160111851	0.126469561630769
"ENSMUSG00000035674"	1031.63333509916	-0.110990255467838	0.284495619797715	-0.390129927296439	0.696440473925584	0.84638124120434
"ENSMUSG00000016427"	944.690423101094	0.10061460203158	0.352717879338179	0.285255179636394	0.775448648347504	0.892810711742613
"ENSMUSG00000026895"	3918.8685695355	0.145993450094937	0.399214650286233	0.365701634422137	0.714587726397296	0.858130096607323
"ENSMUSG00000000399"	4718.19082435149	0.303120491882593	0.299318659067413	1.01270162316985	0.31120270232887	0.56369759387926
"ENSMUSG00000048865"	408.832784560086	-1.5297953107045	0.549320975466022	-2.78488420983139	0.00535468409093727	0.0519145957938424
"ENSMUSG00000022799"	144.319441393019	0.309510342444299	0.435724582619789	0.710334818805428	0.477496532832347	0.704407924047806
"ENSMUSG00000041444"	2580.75570367043	0.213324365806507	0.356282827842658	0.598750063532996	0.549339566893242	0.756485337327829
"ENSMUSG00000036882"	262.759846144265	-0.315227527403072	0.37935218727383	-0.830962725346117	0.405994686866534	0.646758175348533
